,Accommodation,City Life,Clubs and Societies,Course and Lecturers,Facilities,Job Prospects,OVERALL UNIVERSITY RATING,Student Support,Students' Union,Uni Facilities,_id,college,date
5371,3.8051192553810353,4.0,4.0,4,5.0,3.0,5,5,3.7063261752756818,4.059789829689576,5c75e082c0bfe17384b58b04,Middlesbrough College,Jan 19
5372,3.8051192553810353,5.0,5.0,5,5.0,5.0,5,5,5.0,4.059789829689576,5c75e082c0bfe17384b58b0d,Middlesbrough College,Jan 19
5373,3.8051192553810353,5.0,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e082c0bfe17384b58b16,Middlesbrough College,Jan 19
5374,3.8051192553810353,4.0,4.0,4,5.0,4.0,5,5,3.7063261752756818,4.059789829689576,5c75e082c0bfe17384b58b1f,Middlesbrough College,Jan 19
5375,3.8051192553810353,5.0,4.0,5,5.0,5.0,4,5,3.7063261752756818,4.059789829689576,5c75e082c0bfe17384b58b28,Middlesbrough College,Jan 19
5376,3.8051192553810353,3.0,3.0,4,3.0,4.087822435512898,4,4,3.0,4.059789829689576,5c75e082c0bfe17384b58b31,Middlesbrough College,Jan 19
5377,3.8051192553810353,3.0,4.0,4,4.0,4.0,4,4,3.7063261752756818,4.059789829689576,5c75e082c0bfe17384b58b3a,Middlesbrough College,Jan 19
5378,3.8051192553810353,5.0,5.0,4,4.005865102639296,3.0,5,5,3.0,5.0,5c75e082c0bfe17384b58b43,"Teesside University, Middlesbrough",Jan 19
5379,3.8051192553810353,5.0,5.0,5,5.0,5.0,5,5,5.0,4.059789829689576,5c75e082c0bfe17384b58b4c,Middlesbrough College,Jan 19
5380,3.8051192553810353,4.0,3.0,2,4.005865102639296,3.0,3,3,1.0,4.0,5c75e084c0bfe17384b58b55,dBs Music,Jan 19
5381,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e084c0bfe17384b58b5e,dBs Music,Jan 19
5382,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,5,4,3.0,5.0,5c75e084c0bfe17384b58b67,dBs Music,Jan 19
5383,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,4,5,3.7063261752756818,3.0,5c75e084c0bfe17384b58b6e,Oxford Business College,Jan 19
5384,3.8051192553810353,5.0,5.0,3,4.005865102639296,5.0,4,1,4.0,5.0,5c75e084c0bfe17384b58b77,University of Worcester,Jan 19
5385,3.8051192553810353,5.0,4.0,5,4.005865102639296,5.0,5,5,4.0,5.0,5c75e084c0bfe17384b58b80,dBs Music,Jan 19
5386,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e084c0bfe17384b58b86,Sandwell College of Further and Higher Education,Jan 19
5387,3.8051192553810353,4.0,3.0,5,4.005865102639296,5.0,3,4,3.0,3.0,5c75e084c0bfe17384b58b8f,University of Hull,Jan 19
5388,3.8051192553810353,3.0,3.7542785366619564,4,4.005865102639296,4.0,5,4,3.7063261752756818,4.0,5c75e084c0bfe17384b58b96,Arden University,Jan 19
5389,3.8051192553810353,5.0,5.0,4,4.005865102639296,5.0,5,5,5.0,5.0,5c75e084c0bfe17384b58b9f,Nottingham Trent University,Jan 19
5390,3.8051192553810353,4.0,3.0,4,4.005865102639296,2.0,3,4,1.0,3.0,5c75e087c0bfe17384b58ba8,University of Exeter,Jan 19
5391,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e087c0bfe17384b58bb1,University of Exeter,Jan 19
5392,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,4.0,5c75e087c0bfe17384b58bb8,Futureworks,Jan 19
5393,3.8051192553810353,4.0,3.7542785366619564,5,4.005865102639296,5.0,5,4,5.0,5.0,5c75e087c0bfe17384b58bc1,University of Worcester,Jan 19
5394,3.8051192553810353,3.0,3.7542785366619564,3,4.005865102639296,3.0,3,3,3.7063261752756818,3.0,5c75e087c0bfe17384b58bc8,Oxford Business College,Jan 19
5395,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,4,4,3.0,5.0,5c75e087c0bfe17384b58bd1,University of Exeter,Jan 19
5396,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,1.0,5,5,1.0,4.0,5c75e087c0bfe17384b58bda,University of Cumbria,Jan 19
5397,3.8051192553810353,5.0,3.0,4,4.005865102639296,4.0,4,4,3.7063261752756818,4.0,5c75e087c0bfe17384b58be3,University of Exeter,Jan 19
5398,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,4,4,5.0,5.0,5c75e087c0bfe17384b58bec,University of Worcester,Jan 19
5399,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,5,4,5.0,5.0,5c75e087c0bfe17384b58bf5,University of Glasgow,Jan 19
5400,3.8051192553810353,5.0,5.0,4,4.005865102639296,5.0,4,4,3.7063261752756818,5.0,5c75e089c0bfe17384b58bfe,dBs Music,Jan 19
5401,3.8051192553810353,4.0,5.0,4,4.005865102639296,3.0,4,4,5.0,3.0,5c75e089c0bfe17384b58c07,University of Glasgow,Jan 19
5402,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,4,5,5.0,4.0,5c75e089c0bfe17384b58c10,Nottingham Trent University,Jan 19
5403,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,4.087822435512898,4,3,3.7063261752756818,3.0,5c75e089c0bfe17384b58c19,University of Glasgow,Jan 19
5404,5.0,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e089c0bfe17384b58c23,Nottingham Trent University,Jan 19
5405,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,3,4.0,3.0,5c75e089c0bfe17384b58c2c,University of Exeter,Jan 19
5406,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,5,5,4.0,4.0,5c75e089c0bfe17384b58c35,University of Exeter,Jan 19
5407,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,5,4,4.0,5.0,5c75e089c0bfe17384b58c3e,University of Exeter,Jan 19
5408,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,5,3,4.0,4.0,5c75e089c0bfe17384b58c47,University of Exeter,Jan 19
5409,3.8051192553810353,3.0,4.0,3,4.005865102639296,4.0,5,3,4.0,4.0,5c75e089c0bfe17384b58c50,University of Hull,Jan 19
5410,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e08cc0bfe17384b58c59,dBs Music,Jan 19
5411,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,5,4,2.0,3.0,5c75e08cc0bfe17384b58c62,Plymouth Marjon University (St Mark & St John),Jan 19
5412,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,5,4,4.0,5.0,5c75e08cc0bfe17384b58c6b,University of Exeter,Jan 19
5413,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e08cc0bfe17384b58c74,University of Exeter,Jan 19
5414,3.8051192553810353,5.0,5.0,3,4.005865102639296,5.0,5,4,5.0,5.0,5c75e08cc0bfe17384b58c7d,University of Exeter,Jan 19
5415,3.8051192553810353,5.0,3.0,5,4.005865102639296,5.0,5,5,5.0,4.0,5c75e08cc0bfe17384b58c86,dBs Music,Jan 19
5416,3.8051192553810353,4.0,3.0,4,4.005865102639296,4.0,4,4,1.0,2.0,5c75e08cc0bfe17384b58c8f,University of Cumbria,Jan 19
5417,4.0,5.0,5.0,4,4.005865102639296,4.0,4,3,5.0,5.0,5c75e08cc0bfe17384b58c99,Leeds Arts University,Jan 19
5418,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e08cc0bfe17384b58ca2,University of Exeter,Jan 19
5419,3.8051192553810353,3.0,3.7542785366619564,3,4.005865102639296,4.0,4,3,3.7063261752756818,4.0,5c75e08cc0bfe17384b58cab,University of Cumbria,Jan 19
5420,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e08ec0bfe17384b58cb4,University of Exeter,Jan 19
5421,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,4,4,3.0,5.0,5c75e08ec0bfe17384b58cbd,University of Exeter,Jan 19
5422,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,4,3.0,5.0,5c75e08ec0bfe17384b58cc6,University of Exeter,Jan 19
5423,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,1.0,5.0,5,4,3.7063261752756818,4.059789829689576,5c75e08ec0bfe17384b58ccc,Leeds City College,Jan 19
5424,3.8051192553810353,5.0,5.0,5,4.005865102639296,4.0,5,4,4.0,5.0,5c75e08ec0bfe17384b58cd5,University of Exeter,Jan 19
5425,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,4.0,5c75e08ec0bfe17384b58cde,University of Exeter,Jan 19
5426,3.8051192553810353,2.0,5.0,5,4.005865102639296,3.0,5,2,3.7063261752756818,3.0,5c75e08ec0bfe17384b58ce7,University of Exeter,Jan 19
5427,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e08ec0bfe17384b58cf0,University of Exeter,Jan 19
5428,3.8051192553810353,4.0,3.0,4,4.005865102639296,5.0,4,3,3.0,3.0,5c75e08ec0bfe17384b58cf9,University of Exeter,Jan 19
5429,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,5,5,4.0,5.0,5c75e08ec0bfe17384b58d02,University of Exeter,Jan 19
5430,5.0,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e091c0bfe17384b58d0c,University of Exeter,Jan 19
5431,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,4,4,4.0,4.0,5c75e091c0bfe17384b58d15,University of Exeter,Jan 19
5432,3.8051192553810353,5.0,5.0,3,4.005865102639296,5.0,5,5,3.0,5.0,5c75e091c0bfe17384b58d1e,University of Exeter,Jan 19
5433,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,5,2,5.0,4.0,5c75e091c0bfe17384b58d27,University of Exeter,Jan 19
5434,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,4.0,5c75e091c0bfe17384b58d30,dBs Music,Jan 19
5435,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,2.0,5.0,5c75e091c0bfe17384b58d39,University of Exeter,Jan 19
5436,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e091c0bfe17384b58d42,University of Exeter,Jan 19
5437,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e091c0bfe17384b58d48,Leeds City College,Jan 19
5438,3.8051192553810353,3.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,4.0,5.0,5c75e091c0bfe17384b58d51,University of Exeter,Jan 19
5439,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e091c0bfe17384b58d58,Futureworks,Jan 19
5440,3.8051192553810353,4.0,4.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e094c0bfe17384b58d61,dBs Music,Jan 19
5441,3.8051192553810353,5.0,4.0,3,4.005865102639296,4.0,5,4,3.0,4.0,5c75e094c0bfe17384b58d6a,Nottingham Trent University,Jan 19
5442,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,4.0,4,5,3.7063261752756818,4.0,5c75e094c0bfe17384b58d73,Nottingham Trent University,Jan 19
5443,3.8051192553810353,5.0,3.7542785366619564,3,4.005865102639296,4.087822435512898,4,4,3.7063261752756818,5.0,5c75e094c0bfe17384b58d7c,University of Worcester,Jan 19
5444,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e094c0bfe17384b58d83,Point Blank Music School,Jan 19
5445,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,4,3.7063261752756818,5.0,5c75e094c0bfe17384b58d8a,Futureworks,Jan 19
5446,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,4.005865102639296,4.087822435512898,5,5,3.7063261752756818,4.0,5c75e094c0bfe17384b58d93,University of Worcester,Jan 19
5447,3.8051192553810353,4.0,4.0,4,4.005865102639296,5.0,4,5,4.0,4.0,5c75e094c0bfe17384b58d9c,University of St Andrews,Jan 19
5448,3.8051192553810353,4.0,3.0,3,4.005865102639296,3.0,4,4,3.0,3.0,5c75e094c0bfe17384b58da5,Edinburgh Napier University,Jan 19
5449,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,4.005865102639296,4.087822435512898,5,5,3.7063261752756818,5.0,5c75e094c0bfe17384b58dae,Plymouth Marjon University (St Mark & St John),Jan 19
5450,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e096c0bfe17384b58db4,Leeds City College,Jan 19
5451,3.8051192553810353,5.0,3.0,2,4.005865102639296,4.0,3,3,3.0,4.0,5c75e096c0bfe17384b58dbd,Edinburgh Napier University,Jan 19
5452,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,3.0,5.0,5c75e096c0bfe17384b58dc6,dBs Music,Jan 19
5453,3.8051192553810353,4.0,3.0,4,4.005865102639296,4.0,5,5,4.0,4.0,5c75e096c0bfe17384b58dcf,Nottingham Trent University,Jan 19
5454,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e096c0bfe17384b58dd6,Futureworks,Jan 19
5455,3.8051192553810353,4.0,3.7542785366619564,3,4.005865102639296,4.0,3,2,3.0,4.0,5c75e096c0bfe17384b58ddf,University of Greenwich,Jan 19
5456,4.0,5.0,3.7542785366619564,4,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e096c0bfe17384b58de9,"University of Westminster, London",Jan 19
5457,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e096c0bfe17384b58df0,Futureworks,Jan 19
5458,4.0,5.0,2.0,3,4.005865102639296,4.0,5,4,5.0,4.0,5c75e096c0bfe17384b58dfa,University of Worcester,Jan 19
5459,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e096c0bfe17384b58e03,University of Cumbria,Jan 19
5460,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,5,5,3.0,5.0,5c75e099c0bfe17384b58e0c,dBs Music,Jan 19
5461,3.0,5.0,3.0,3,4.005865102639296,2.0,3,4,1.0,4.0,5c75e099c0bfe17384b58e16,Edinburgh Napier University,Jan 19
5462,3.8051192553810353,4.0,4.0,4,4.005865102639296,5.0,5,5,5.0,5.0,5c75e099c0bfe17384b58e1f,Nottingham Trent University,Jan 19
5463,4.0,5.0,3.0,1,4.005865102639296,1.0,1,3,4.0,3.0,5c75e099c0bfe17384b58e29,"Goldsmiths, University of London",Jan 19
5464,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e099c0bfe17384b58e32,University of Bradford,Jan 19
5465,3.8051192553810353,4.0,4.0,4,4.005865102639296,3.0,4,3,5.0,3.0,5c75e099c0bfe17384b58e3b,University of Glasgow,Jan 19
5466,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,4.005865102639296,4.087822435512898,4,5,3.7063261752756818,5.0,5c75e099c0bfe17384b58e44,dBs Music,Jan 19
5467,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,4.0,5,5,3.7063261752756818,5.0,5c75e099c0bfe17384b58e4b,Point Blank Music School,Jan 19
5468,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e099c0bfe17384b58e54,dBs Music,Jan 19
5469,4.0,4.1052366565961735,5.0,4,4.005865102639296,4.0,5,5,5.0,4.0,5c75e099c0bfe17384b58e5e,Nottingham Trent University,Jan 19
5470,3.8051192553810353,4.0,3.0,4,4.005865102639296,4.0,4,3,3.0,5.0,5c75e09cc0bfe17384b58e67,Nottingham Trent University,Jan 19
5471,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,4,5.0,5.0,5c75e09cc0bfe17384b58e70,Nottingham Trent University,Jan 19
5472,3.8051192553810353,4.0,3.7542785366619564,3,4.005865102639296,3.0,5,4,3.7063261752756818,5.0,5c75e09cc0bfe17384b58e79,Plymouth Marjon University (St Mark & St John),Jan 19
5473,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e09cc0bfe17384b58e7f,Leeds City College,Jan 19
5474,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,4.0,5.0,5c75e09cc0bfe17384b58e88,Nottingham Trent University,Jan 19
5475,4.0,4.0,3.0,4,4.005865102639296,5.0,4,4,3.0,5.0,5c75e09cc0bfe17384b58e92,Nottingham Trent University,Jan 19
5476,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e09cc0bfe17384b58e9b,Nottingham Trent University,Jan 19
5477,3.8051192553810353,5.0,1.0,3,4.005865102639296,4.0,4,5,1.0,4.0,5c75e09cc0bfe17384b58ea4,dBs Music,Jan 19
5478,4.0,3.0,4.0,4,4.005865102639296,4.0,4,5,3.0,3.0,5c75e09cc0bfe17384b58eae,University of Warwick,Jan 19
5479,3.8051192553810353,4.1052366565961735,3.7542785366619564,2,4.005865102639296,2.0,1,1,3.0,4.0,5c75e09cc0bfe17384b58eb7,dBs Music,Jan 19
5480,3.8051192553810353,5.0,3.0,4,4.005865102639296,5.0,5,5,1.0,5.0,5c75e09ec0bfe17384b58ec0,dBs Music,Jan 19
5481,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e09ec0bfe17384b58ec9,dBs Music,Jan 19
5482,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,4,3,3.0,3.0,5c75e09ec0bfe17384b58ed2,University of Glasgow,Jan 19
5483,3.8051192553810353,4.0,5.0,3,4.005865102639296,4.0,4,3,2.0,3.0,5c75e09ec0bfe17384b58edb,University of Warwick,Jan 19
5484,3.8051192553810353,2.0,5.0,4,4.005865102639296,5.0,5,3,3.0,4.0,5c75e09ec0bfe17384b58ee4,University of Warwick,Jan 19
5485,3.8051192553810353,3.0,3.0,3,4.005865102639296,3.0,3,3,2.0,3.0,5c75e09ec0bfe17384b58eed,Plymouth Marjon University (St Mark & St John),Jan 19
5486,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,4,4,4.0,3.0,5c75e09ec0bfe17384b58ef6,University of Warwick,Jan 19
5487,3.0,2.0,3.0,3,4.005865102639296,4.0,4,5,4.0,4.0,5c75e09ec0bfe17384b58f00,University of Warwick,Jan 19
5488,4.0,3.0,3.7542785366619564,4,4.005865102639296,4.0,5,4,5.0,5.0,5c75e09ec0bfe17384b58f0a,University of Warwick,Jan 19
5489,3.0,4.0,5.0,4,4.005865102639296,4.0,4,4,5.0,4.0,5c75e09ec0bfe17384b58f14,University of Warwick,Jan 19
5490,3.8051192553810353,2.0,4.0,4,4.005865102639296,4.0,4,4,3.0,4.0,5c75e0a1c0bfe17384b58f1d,University of Warwick,Jan 19
5491,3.8051192553810353,3.0,4.0,4,4.005865102639296,3.0,4,3,4.0,4.0,5c75e0a1c0bfe17384b58f26,University of Warwick,Jan 19
5492,3.8051192553810353,4.0,4.0,4,4.005865102639296,4.0,4,4,4.0,4.0,5c75e0a1c0bfe17384b58f2f,Leeds Arts University,Jan 19
5493,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a1c0bfe17384b58f38,dBs Music,Jan 19
5494,5.0,3.0,4.0,5,4.005865102639296,5.0,4,5,5.0,5.0,5c75e0a1c0bfe17384b58f42,University of Warwick,Jan 19
5495,5.0,3.0,3.0,4,4.005865102639296,3.0,4,5,5.0,5.0,5c75e0a1c0bfe17384b58f4c,University of Warwick,Jan 19
5496,4.0,3.0,4.0,4,4.005865102639296,3.0,3,3,5.0,3.0,5c75e0a1c0bfe17384b58f56,University of Warwick,Jan 19
5497,3.8051192553810353,2.0,4.0,3,4.005865102639296,3.0,4,4,4.0,4.0,5c75e0a1c0bfe17384b58f5f,University of Warwick,Jan 19
5498,3.8051192553810353,3.0,4.0,4,4.005865102639296,3.0,3,3,5.0,5.0,5c75e0a1c0bfe17384b58f68,University of Warwick,Jan 19
5499,3.8051192553810353,1.0,3.0,4,4.005865102639296,4.087822435512898,4,5,4.0,3.0,5c75e0a1c0bfe17384b58f71,University of Warwick,Jan 19
5500,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,5.0,5.0,5,5,3.7063261752756818,4.059789829689576,5c75e0a4c0bfe17384b58f77,Leeds City College,Jan 19
5501,4.0,4.0,2.0,3,4.005865102639296,4.0,5,5,4.0,4.0,5c75e0a4c0bfe17384b58f81,University of Huddersfield,Jan 19
5502,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a4c0bfe17384b58f8a,University of Warwick,Jan 19
5503,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a4c0bfe17384b58f93,dBs Music,Jan 19
5504,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a4c0bfe17384b58f9c,dBs Music,Jan 19
5505,3.8051192553810353,4.0,4.0,4,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a4c0bfe17384b58fa5,University of Warwick,Jan 19
5506,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a4c0bfe17384b58fae,dBs Music,Jan 19
5507,3.8051192553810353,4.0,4.0,3,4.005865102639296,3.0,4,4,4.0,3.0,5c75e0a4c0bfe17384b58fb7,University of Warwick,Jan 19
5508,3.8051192553810353,3.0,1.0,3,4.005865102639296,4.0,4,5,4.0,4.0,5c75e0a4c0bfe17384b58fc0,University of Warwick,Jan 19
5509,3.0,1.0,3.0,4,4.005865102639296,5.0,4,5,4.0,3.0,5c75e0a4c0bfe17384b58fca,University of Warwick,Jan 19
5510,3.8051192553810353,4.0,4.0,5,4.005865102639296,4.0,4,5,4.0,4.0,5c75e0a6c0bfe17384b58fd3,University of Warwick,Jan 19
5511,3.8051192553810353,4.0,5.0,4,4.005865102639296,4.0,4,4,3.7063261752756818,3.0,5c75e0a6c0bfe17384b58fdc,University of Warwick,Jan 19
5512,2.0,2.0,3.0,5,4.005865102639296,3.0,4,4,3.0,4.0,5c75e0a6c0bfe17384b58fe6,University of Warwick,Jan 19
5513,3.8051192553810353,4.0,5.0,4,4.005865102639296,4.0,3,4,4.0,4.0,5c75e0a6c0bfe17384b58fef,University of Warwick,Jan 19
5514,3.8051192553810353,4.0,5.0,5,4.005865102639296,5.0,5,4,3.0,5.0,5c75e0a6c0bfe17384b58ff8,University of Warwick,Jan 19
5515,5.0,5.0,5.0,4,4.005865102639296,5.0,5,5,4.0,5.0,5c75e0a6c0bfe17384b59002,Nottingham Trent University,Jan 19
5516,3.8051192553810353,4.1052366565961735,3.7542785366619564,5,4.005865102639296,5.0,5,5,3.7063261752756818,4.0,5c75e0a6c0bfe17384b59009,Futureworks,Jan 19
5517,4.0,5.0,5.0,4,4.005865102639296,4.0,5,5,5.0,5.0,5c75e0a6c0bfe17384b59013,University of Glasgow,Jan 19
5518,3.8051192553810353,1.0,4.0,3,4.005865102639296,5.0,3,4,3.0,4.0,5c75e0a6c0bfe17384b5901c,University of Warwick,Jan 19
5519,5.0,2.0,5.0,4,4.005865102639296,4.0,4,5,4.0,5.0,5c75e0a6c0bfe17384b59026,University of Warwick,Jan 19
5520,3.8051192553810353,4.0,3.7542785366619564,4,4.005865102639296,4.0,4,4,3.7063261752756818,4.0,5c75e0a9c0bfe17384b5902d,Futureworks,Jan 19
5521,4.0,3.0,4.0,5,4.005865102639296,5.0,4,4,4.0,4.0,5c75e0a9c0bfe17384b59037,University of Warwick,Jan 19
5522,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,4.0,4,4,3.7063261752756818,4.0,5c75e0a9c0bfe17384b5903e,Oxford Business College,Jan 19
5523,3.8051192553810353,5.0,4.0,4,4.005865102639296,4.0,5,3,3.0,4.0,5c75e0a9c0bfe17384b59047,Edinburgh Napier University,Jan 19
5524,3.8051192553810353,5.0,3.7542785366619564,3,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a9c0bfe17384b59050,Nottingham Trent University,Jan 19
5525,3.8051192553810353,4.1052366565961735,3.7542785366619564,4,4.005865102639296,4.087822435512898,2,5,3.7063261752756818,4.0,5c75e0a9c0bfe17384b59057,Futureworks,Jan 19
5526,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0a9c0bfe17384b59060,Nottingham Trent University,Jan 19
5527,3.8051192553810353,4.1052366565961735,3.7542785366619564,3,4.005865102639296,3.0,3,3,3.7063261752756818,2.0,5c75e0a9c0bfe17384b59067,Futureworks,Jan 19
5528,3.8051192553810353,5.0,3.7542785366619564,5,4.005865102639296,5.0,5,4,3.7063261752756818,5.0,5c75e0a9c0bfe17384b5906e,Oxford Business College,Jan 19
5529,3.8051192553810353,3.0,3.7542785366619564,5,4.005865102639296,5.0,4,5,3.7063261752756818,4.0,5c75e0a9c0bfe17384b59075,Futureworks,Jan 19
5530,3.8051192553810353,4.0,5.0,4,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0acc0bfe17384b5907e,Nottingham Trent University,Jan 19
5531,3.8051192553810353,5.0,3.7542785366619564,4,4.005865102639296,5.0,5,5,3.7063261752756818,5.0,5c75e0acc0bfe17384b59085,Futureworks,Jan 19
5532,3.8051192553810353,4.0,5.0,2,4.005865102639296,3.0,4,2,3.0,2.0,5c75e0acc0bfe17384b5908e,Nottingham Trent University,Jan 19
5533,3.8051192553810353,5.0,3.0,4,4.005865102639296,4.0,4,5,3.0,5.0,5c75e0acc0bfe17384b59097,Nottingham Trent University,Jan 19
5534,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0acc0bfe17384b590a0,Leeds Arts University,Jan 19
5535,3.8051192553810353,5.0,5.0,4,4.005865102639296,4.0,4,4,3.0,4.0,5c75e0acc0bfe17384b590a9,Nottingham Trent University,Jan 19
5536,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,3.0,5.0,5c75e0acc0bfe17384b590b2,"Teesside University, Middlesbrough",Jan 19
5537,3.8051192553810353,5.0,5.0,5,4.005865102639296,5.0,5,5,5.0,5.0,5c75e0acc0bfe17384b590bb,Nottingham Trent University,Jan 19
5538,3.8051192553810353,5.0,4.0,3,4.005865102639296,3.0,5,4,4.0,3.0,5c75e0acc0bfe17384b590c4,Nottingham Trent University,Jan 19
5539,3.8051192553810353,1.0,5.0,4,4.005865102639296,5.0,4,4,3.0,3.0,5c75e0acc0bfe17384b590cd,University of Warwick,Jan 19
5540,3.8051192553810353,4.0,4.0,4,4.005865102639296,5.0,4,4,4.0,5.0,5c75e0aec0bfe17384b590d6,Nottingham Trent University,Jan 19
5541,3.8051192553810353,2.0,2.0,3,4.005865102639296,4.0,4,2,2.0,4.0,5c75e0aec0bfe17384b590df,University of Warwick,Jan 19
5542,3.8051192553810353,5.0,4.0,4,4.005865102639296,5.0,5,5,4.0,4.0,5c75e0aec0bfe17384b590e8,Nottingham Trent University,Jan 19
