,0,1,2,3,4,5,6,7,8,9,10,Date
182,6:23 AM,"56 
F","53 
F","90 
%",N,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
183,6:31 AM,"56 
F","53 
F","90 
%",NW,"24 
mph","30 
mph","29.4 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-05-14
184,6:38 AM,"56 
F","53 
F","90 
%",NNW,"12 
mph","30 
mph","29.4 
in","0.2 
in","0.0 
in",Heavy T-Storm,2018-05-14
185,6:53 AM,"55 
F","55 
F","100 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.4 
in","0.4 
in",Heavy T-Storm,2018-05-14
186,7:09 AM,"56 
F","55 
F","97 
%",E,"6 
mph","0 
mph","29.3 
in","0.1 
in","0.0 
in",Light Rain with Thunder,2018-05-14
187,7:43 AM,"57 
F","57 
F","100 
%",ESE,"13 
mph","0 
mph","29.3 
in","0.1 
in","0.0 
in",Light Rain,2018-05-14
188,7:53 AM,"58 
F","58 
F","100 
%",SE,"8 
mph","0 
mph","29.3 
in","0.1 
in","0.0 
in",Light Rain,2018-05-14
189,8:53 AM,"63 
F","62 
F","97 
%",SE,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
190,9:53 AM,"66 
F","62 
F","87 
%",VAR,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
191,9:59 AM,"65 
F","62 
F","90 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-05-14
192,10:27 AM,"65 
F","62 
F","90 
%",E,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-14
193,10:53 AM,"65 
F","63 
F","93 
%",SSE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
194,11:53 AM,"70 
F","65 
F","84 
%",S,"12 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
195,12:53 PM,"77 
F","64 
F","64 
%",SSW,"14 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
196,1:53 PM,"82 
F","63 
F","52 
%",SSW,"12 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-14
197,2:53 PM,"84 
F","63 
F","49 
%",SW,"9 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-14
198,1:53 AM,"55 
F","52 
F","89 
%",SE,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-14
199,4:53 PM,"86 
F","61 
F","43 
%",WSW,"13 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-14
200,5:42 PM,"71 
F","60 
F","68 
%",E,"17 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-14
201,5:53 PM,"67 
F","58 
F","73 
%",ENE,"15 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
202,6:11 PM,"64 
F","57 
F","78 
%",NNE,"14 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Thunder,2018-05-14
203,6:21 PM,"64 
F","59 
F","84 
%",N,"18 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-05-14
204,6:27 PM,"65 
F","63 
F","93 
%",NNE,"18 
mph","0 
mph","29.2 
in","0.2 
in","0.0 
in",Heavy T-Storm,2018-05-14
205,6:37 PM,"64 
F","63 
F","96 
%",ESE,"18 
mph","0 
mph","29.2 
in","0.3 
in","0.0 
in",Light Rain with Thunder,2018-05-14
206,6:53 PM,"63 
F","61 
F","93 
%",ENE,"14 
mph","25 
mph","29.2 
in","0.3 
in","0.0 
in",Mostly Cloudy,2018-05-14
207,7:53 PM,"64 
F","61 
F","90 
%",ESE,"9 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
208,8:53 PM,"63 
F","60 
F","90 
%",ESE,"6 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
209,9:03 PM,"63 
F","61 
F","93 
%",CALM,"0 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Thunder,2018-05-14
210,9:24 PM,"64 
F","60 
F","87 
%",ESE,"6 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Cloudy,2018-05-14
211,9:46 PM,"63 
F","60 
F","90 
%",SE,"8 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Thunder,2018-05-14
212,9:53 PM,"64 
F","61 
F","90 
%",SSE,"6 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Thunder,2018-05-14
213,10:14 PM,"63 
F","61 
F","93 
%",NW,"23 
mph","33 
mph","29.2 
in","0.1 
in","0.0 
in",T-Storm / Windy,2018-05-14
214,10:24 PM,"63 
F","62 
F","97 
%",N,"13 
mph","32 
mph","29.2 
in","0.3 
in","0.0 
in",Heavy T-Storm,2018-05-14
215,10:48 PM,"63 
F","63 
F","100 
%",ESE,"13 
mph","0 
mph","29.2 
in","0.4 
in","0.0 
in",Light Rain with Thunder,2018-05-14
216,10:53 PM,"63 
F","62 
F","97 
%",SE,"13 
mph","0 
mph","29.2 
in","0.4 
in","0.0 
in",Light Rain with Thunder,2018-05-14
217,11:00 PM,"63 
F","62 
F","97 
%",ESE,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-05-14
218,11:28 PM,"63 
F","62 
F","97 
%",NE,"8 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Light Rain,2018-05-14
219,11:48 PM,"64 
F","63 
F","94 
%",S,"9 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-14
220,11:53 PM,"64 
F","63 
F","96 
%",SSE,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-14
221,8:53 AM,"63 
F","60 
F","90 
%",NNE,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
222,12:04 AM,"64 
F","63 
F","96 
%",VAR,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Thunder,2018-05-15
223,1:08 AM,"65 
F","64 
F","97 
%",CALM,"0 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
224,1:24 AM,"65 
F","63 
F","93 
%",S,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Thunder,2018-05-15
225,1:53 AM,"64 
F","63 
F","96 
%",NNW,"3 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Fog,2018-05-15
226,2:53 AM,"64 
F","63 
F","96 
%",WSW,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
227,3:53 AM,"63 
F","63 
F","100 
%",WSW,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
228,4:18 AM,"64 
F","63 
F","96 
%",SW,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
229,4:53 AM,"65 
F","64 
F","97 
%",SW,"7 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
230,5:04 AM,"65 
F","64 
F","97 
%",SW,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
231,5:26 AM,"65 
F","64 
F","97 
%",SSW,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
232,5:53 AM,"65 
F","64 
F","97 
%",W,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
233,6:14 AM,"65 
F","65 
F","100 
%",W,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-15
234,6:53 AM,"66 
F","65 
F","96 
%",NNW,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.9 
in",Fog,2018-05-15
235,7:23 AM,"66 
F","64 
F","93 
%",NNE,"16 
mph","28 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
236,7:53 AM,"64 
F","61 
F","90 
%",NE,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
237,8:09 AM,"64 
F","61 
F","90 
%",NNE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
238,8:24 AM,"64 
F","60 
F","87 
%",N,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
239,12:53 AM,"65 
F","63 
F","93 
%",CALM,"0 
mph","0 
mph","29.1 
in","0.1 
in","0.0 
in",Thunder,2018-05-15
240,9:09 AM,"61 
F","59 
F","93 
%",NNE,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
241,9:22 AM,"63 
F","58 
F","84 
%",NNE,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
242,9:53 AM,"66 
F","60 
F","81 
%",NNE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
243,10:53 AM,"67 
F","59 
F","76 
%",NNE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
244,11:53 AM,"67 
F","59 
F","76 
%",NNE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
245,12:53 PM,"66 
F","57 
F","73 
%",NE,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
246,1:53 PM,"66 
F","58 
F","75 
%",NE,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
247,2:53 PM,"67 
F","58 
F","73 
%",NNE,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
248,3:53 PM,"60 
F","52 
F","75 
%",NNE,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-15
249,4:53 PM,"62 
F","49 
F","62 
%",N,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
250,5:53 PM,"62 
F","47 
F","58 
%",N,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
251,6:53 PM,"60 
F","43 
F","53 
%",N,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
252,7:53 PM,"59 
F","42 
F","53 
%",NNE,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
253,8:53 PM,"55 
F","41 
F","59 
%",NNE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
254,9:53 PM,"54 
F","42 
F","64 
%",NE,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
255,10:53 PM,"54 
F","41 
F","62 
%",NNE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
256,11:53 PM,"53 
F","40 
F","61 
%",NNE,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-15
257,12:53 PM,"74 
F","54 
F","50 
%",ENE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
258,12:53 AM,"52 
F","40 
F","63 
%",NNE,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
259,2:53 AM,"51 
F","41 
F","68 
%",NNW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
260,3:53 AM,"50 
F","42 
F","74 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-16
261,4:53 AM,"50 
F","43 
F","77 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-16
262,5:53 AM,"51 
F","44 
F","77 
%",NNW,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-05-16
263,6:53 AM,"54 
F","45 
F","72 
%",NE,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
264,7:53 AM,"60 
F","48 
F","64 
%",N,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
265,8:53 AM,"66 
F","51 
F","59 
%",NNE,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
266,9:53 AM,"68 
F","55 
F","63 
%",VAR,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
267,10:53 AM,"70 
F","55 
F","59 
%",ESE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
268,11:53 AM,"73 
F","56 
F","55 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-05-16
269,1:53 AM,"52 
F","41 
F","66 
%",N,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-05-16
270,1:53 PM,"75 
F","53 
F","46 
%",E,"9 
mph","17 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
271,2:53 PM,"76 
F","49 
F","38 
%",ENE,"10 
mph","18 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
272,3:53 PM,"77 
F","42 
F","29 
%",ENE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
273,4:53 PM,"77 
F","46 
F","33 
%",NE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
274,5:53 PM,"76 
F","45 
F","33 
%",NE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
275,6:53 PM,"75 
F","44 
F","33 
%",NE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
276,7:53 PM,"74 
F","41 
F","30 
%",E,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
277,8:53 PM,"68 
F","49 
F","50 
%",ESE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
278,9:53 PM,"64 
F","54 
F","70 
%",ESE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
279,10:53 PM,"65 
F","53 
F","65 
%",ESE,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
280,11:53 PM,"64 
F","54 
F","70 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-16
281,12:53 PM,"71 
F","49 
F","45 
%",NNE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
282,12:53 AM,"61 
F","54 
F","78 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-17
283,2:53 AM,"59 
F","54 
F","83 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-17
284,3:53 AM,"59 
F","53 
F","81 
%",N,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-17
285,4:53 AM,"58 
F","54 
F","87 
%",NNW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-05-17
286,5:53 AM,"57 
F","53 
F","87 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
287,6:53 AM,"61 
F","55 
F","81 
%",CALM,"0 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
288,7:53 AM,"69 
F","55 
F","61 
%",NNE,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
289,8:53 AM,"71 
F","50 
F","47 
%",NNE,"10 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
290,9:53 AM,"70 
F","48 
F","46 
%",NNE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
291,10:53 AM,"71 
F","48 
F","44 
%",NNE,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
292,11:53 AM,"71 
F","50 
F","47 
%",NE,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
293,1:53 AM,"60 
F","54 
F","80 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-05-17
294,1:53 PM,"71 
F","50 
F","47 
%",NE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
295,2:53 PM,"67 
F","48 
F","51 
%",NE,"16 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
296,3:53 PM,"66 
F","47 
F","50 
%",N,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-17
297,4:53 PM,"65 
F","48 
F","54 
%",NNE,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
298,5:53 PM,"63 
F","46 
F","54 
%",N,"15 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
299,6:53 PM,"59 
F","45 
F","60 
%",NNE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
300,7:53 PM,"56 
F","43 
F","62 
%",NNE,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
301,8:53 PM,"54 
F","43 
F","66 
%",N,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
302,9:53 PM,"54 
F","43 
F","66 
%",N,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
303,10:53 PM,"54 
F","44 
F","69 
%",NNE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
304,11:53 PM,"54 
F","45 
F","72 
%",N,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-17
305,2:53 PM,"59 
F","49 
F","69 
%",NE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
306,12:53 AM,"54 
F","46 
F","75 
%",N,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-18
307,2:53 AM,"54 
F","48 
F","80 
%",NNE,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
308,3:53 AM,"56 
F","49 
F","77 
%",NE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-18
309,4:53 AM,"56 
F","47 
F","72 
%",NE,"10 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
310,5:53 AM,"56 
F","46 
F","69 
%",ENE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-05-18
311,6:53 AM,"58 
F","46 
F","65 
%",NE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
312,7:53 AM,"60 
F","46 
F","60 
%",ENE,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
313,8:53 AM,"61 
F","46 
F","58 
%",ENE,"15 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
314,9:53 AM,"63 
F","47 
F","56 
%",ENE,"16 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
315,10:53 AM,"66 
F","48 
F","52 
%",NNE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
316,11:53 AM,"68 
F","49 
F","50 
%",NNE,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
317,12:53 PM,"65 
F","48 
F","54 
%",NNE,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
318,1:53 PM,"63 
F","50 
F","63 
%",NE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
319,1:53 AM,"54 
F","47 
F","77 
%",N,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-05-18
320,3:53 PM,"60 
F","47 
F","62 
%",NNE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
321,4:53 PM,"61 
F","47 
F","60 
%",N,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-05-18
322,5:53 PM,"59 
F","46 
F","62 
%",NNE,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
323,6:26 PM,"58 
F","47 
F","67 
%",NNE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
324,6:53 PM,"58 
F","49 
F","72 
%",NE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
325,7:08 PM,"58 
F","49 
F","72 
%",NE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Drizzle,2018-05-18
326,7:53 PM,"60 
F","57 
F","90 
%",E,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Drizzle,2018-05-18
327,8:53 PM,"61 
F","59 
F","93 
%",E,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Drizzle,2018-05-18
328,9:53 PM,"60 
F","58 
F","93 
%",E,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
329,10:10 PM,"60 
F","58 
F","93 
%",E,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
330,10:19 PM,"59 
F","58 
F","96 
%",E,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
331,10:53 PM,"59 
F","58 
F","96 
%",E,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
332,11:11 PM,"59 
F","58 
F","96 
%",ENE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Drizzle,2018-05-18
333,11:53 PM,"58 
F","57 
F","97 
%",ENE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-18
334,9:51 AM,"61 
F","61 
F","100 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
335,12:13 AM,"58 
F","56 
F","93 
%",ENE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
336,12:53 AM,"58 
F","57 
F","97 
%",ENE,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
337,1:49 AM,"57 
F","57 
F","100 
%",ENE,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
338,1:53 AM,"58 
F","57 
F","97 
%",ENE,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
339,2:45 AM,"58 
F","57 
F","97 
%",ENE,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
340,2:53 AM,"58 
F","57 
F","97 
%",ENE,"5 
mph","0 
mph","29.2 
in","0.1 
in","0.0 
in",Light Rain,2018-05-19
341,3:53 AM,"58 
F","57 
F","97 
%",NE,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Drizzle,2018-05-19
342,4:07 AM,"58 
F","57 
F","97 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
343,4:53 AM,"58 
F","57 
F","97 
%",NNW,"6 
mph","0 
mph","29.2 
in","0.1 
in","0.0 
in",Light Rain,2018-05-19
344,5:29 AM,"58 
F","57 
F","97 
%",N,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
345,5:53 AM,"58 
F","57 
F","97 
%",N,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
346,6:06 AM,"58 
F","57 
F","97 
%",N,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
347,6:24 AM,"57 
F","57 
F","100 
%",N,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
348,6:40 AM,"57 
F","56 
F","96 
%",N,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
349,6:53 AM,"57 
F","56 
F","96 
%",N,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
350,7:26 AM,"57 
F","57 
F","100 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
351,7:53 AM,"57 
F","57 
F","100 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
352,8:53 AM,"58 
F","57 
F","97 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
353,9:37 AM,"60 
F","59 
F","96 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
354,12:49 AM,"57 
F","57 
F","100 
%",NE,"7 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-05-19
355,9:53 AM,"61 
F","60 
F","97 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
356,10:03 AM,"62 
F","60 
F","93 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fog,2018-05-19
357,10:48 AM,"64 
F","61 
F","88 
%",SSW,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
358,10:53 AM,"64 
F","61 
F","90 
%",WSW,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
359,11:17 AM,"65 
F","61 
F","87 
%",W,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
360,11:53 AM,"67 
F","61 
F","81 
%",W,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
361,12:12 PM,"67 
F","61 
F","81 
%",W,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
362,12:53 PM,"67 
F","61 
F","81 
%",W,"9 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
363,1:53 PM,"68 
F","61 
F","78 
%",WNW,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
364,2:53 PM,"68 
F","61 
F","78 
%",W,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-05-19
